ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,sofa
11771,19.55188273,-73.99326007,40.72217216,13633,0.336695,0.203789,0.002652,0.302691,0.026047,0.004754,0.059352,0.0,0.000359,0.0,0.005223,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,20.35919858,-73.99338857,40.72220599,13634,0.333516,0.191289,0.009516,0.382527,0.010906,0.003613,0.052234,0.0,0.000832,0.0,0.0,0.0,0.0,0.001539,0.001297,0.0,0.0,0.004352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,112.8619272,-73.99162502,40.73180786,13638,0.373734,0.097648,0.049324,0.405734,0.022223,0.003793,0.003672,0.0,0.00027,0.000422,0.0,0.0,0.0,0.000992,0.000211,0.0,4e-06,0.00959,0.0,0.0,0.0,0.000398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11774,112.7827748,-73.95617514,40.7678783,13642,0.471723,0.041504,0.014168,0.393059,0.004777,0.01491,0.014152,0.0,0.0,0.000184,0.000621,0.0,0.0,0.00352,0.0,0.0,0.034695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11775,292.663505,-73.98193766,40.77702671,13646,0.39148,0.047348,0.08009,0.40732,0.01382,0.001797,0.011426,0.0,0.000176,0.0,0.006965,0.0,0.0,0.005938,0.000156,0.0,0.000121,0.008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11776,36.0725896,-73.97998332,40.72676032,13647,0.421027,0.089707,0.060035,0.317223,0.056074,0.002656,0.033535,0.0,0.000355,0.0,0.009688,0.0,0.0,0.003844,0.001746,0.0,0.0,0.001188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11779,112.740916,-73.97549202,40.74133775,13653,0.42143,0.073684,0.065969,0.341199,0.010617,0.003953,0.066199,0.0,0.0,0.000184,0.009117,0.0,0.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,36.22282406,-73.97465017,40.77800683,13655,0.205676,0.101953,0.245527,0.399152,0.024125,0.003699,0.01707,0.0,0.0,0.0,0.001598,0.000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11782,36.34332774,-73.98073479,40.72150302,13656,0.25893,0.056262,0.222656,0.294766,0.092117,0.009328,0.004664,0.0,2.7e-05,0.007027,0.033672,0.0,0.014598,0.0,0.003773,0.000566,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11783,292.7739271,-73.96939405,40.80028363,13658,0.445434,0.044707,0.065965,0.407707,0.012293,0.000496,0.023387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,112.6084561,-73.98266479,40.72726366,13665,0.006734,0.013789,0.52598,0.262004,0.114137,0.013754,0.0,0.0,0.001168,0.016988,0.002641,0.019996,0.0,0.0,0.0,0.00016,0.0,0.011418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11791,40.22803777,-73.99910094,40.72133944,13676,0.410871,0.044434,0.099012,0.313156,0.068855,0.007363,0.007484,0.0,0.000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145,0.001988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11794,35.99610273,-73.93925305,40.82648304,13680,0.368488,0.13193,0.079125,0.329441,0.001652,5.5e-05,0.048672,0.0,0.00177,0.0,0.015645,0.0,0.0,0.02118,0.0,0.0,0.00193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11795,112.8203237,-73.94860284,40.77825843,13684,0.412098,0.092129,0.037398,0.380441,0.018648,0.001062,0.026219,0.0,0.0,0.002996,0.000219,0.0,0.0,9e-05,0.0,0.0,0.023117,0.00557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11796,35.26594342,-73.93579267,40.81527299,13685,0.27352,0.088332,0.160227,0.372953,0.031043,0.000688,0.019008,0.0,0.0,0.005531,0.018316,0.0,0.0,0.008363,0.0,0.0,0.020172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,36.83741751,-73.94980217,40.79606301,13693,0.262668,0.032391,0.245453,0.303152,0.011578,0.002238,0.122539,0.0,0.000707,0.015512,0.0,0.0,0.0,0.001379,0.0,0.0,0.0,0.000242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,59.63947637,-73.92111185,40.86973225,13695,0.043125,0.109883,0.382828,0.325402,0.002934,0.0,0.097473,0.0,6.6e-05,0.001414,3.9e-05,0.0,0.0,8.2e-05,0.0,0.0,0.001438,0.00193,0.0,0.0,0.000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,29.57954711,-73.9348772,40.8569018,13699,0.450953,0.0,0.0,0.298266,0.001465,0.0,0.013129,0.0,0.0,0.0,0.0,0.0,0.0,0.002648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11804,35.6557716,-73.92176286,40.8605804,13700,0.058438,0.292352,0.177984,0.333266,0.001512,0.0,0.113449,0.0,0.002777,8e-06,0.001094,0.01391,0.0,0.00123,0.0,0.0,0.001578,0.001219,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11813,359.3966177,-73.96124493,40.81667852,13703,0.038402,0.298824,0.205922,0.390215,0.024012,0.0,0.009008,0.0,0.000211,0.025094,0.000551,0.00759,0.0,0.0,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11814,53.7268832,-73.96143996,40.81658751,13704,0.187742,0.200766,0.153609,0.35416,0.041949,0.0,0.006449,0.0,0.0,0.007562,0.012605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11816,58.54566989,-74.00248816,40.70639013,13705,0.124801,0.360875,0.0,0.378902,0.008113,0.0,3.1e-05,0.0,0.0,0.02643,0.017297,0.005949,0.0,0.0,0.0,0.000137,0.0,0.000289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064684,0.000762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,60.44578981,-74.00204364,40.70674102,13707,0.10334,0.38234,0.0,0.116723,0.023707,0.0,0.092652,0.0,4e-06,0.028531,0.0,0.0,0.0,0.000336,0.0,0.000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218738,0.010668,0.0,0.0,0.0,0.0,0.003609,0.0,0.0
11819,14.15539936,-73.97274497,40.73956224,13709,0.234184,0.28568,0.002223,0.321758,0.010375,0.001066,0.01193,0.0,0.0,0.055551,0.007855,0.016883,0.0,0.0,0.0,0.004566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11831,112.8152013,-73.93503223,40.79249904,13712,0.021312,0.137898,0.373344,0.301266,0.005738,0.0,0.004684,0.0,0.0,0.0,0.092137,0.0,0.0,0.004008,0.0,0.001008,0.0,0.002793,0.0,0.0,0.045543,0.0,0.0,0.0,0.0,0.00048,0.0,0.0,0.000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11832,36.04604011,-73.93523812,40.79319324,13713,0.032746,0.008254,0.492273,0.035062,0.288137,0.000375,0.00175,0.0,0.000316,0.0,0.0,0.0,0.0,0.005684,0.005738,0.005301,0.0,0.0,0.0,0.0,0.119023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11833,293.0296751,-73.93511686,40.79335821,13715,0.015773,0.127168,0.412555,0.046828,0.265457,0.000672,0.0,0.0,0.0,0.0,0.007703,0.021703,0.0,0.000586,0.0,0.01427,0.0,0.016277,0.0,0.0,0.067078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11834,35.75351545,-73.93422335,40.79360782,13716,0.213258,0.095336,0.26727,0.191656,0.066133,0.0,0.150734,0.0,0.003309,0.0,0.001961,0.0,0.0,0.000633,0.005441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11835,77.10995387,-73.99832692,40.70999524,13717,0.253805,0.156629,0.133391,0.377402,0.010348,0.0,0.02477,0.0,0.0,0.001613,0.000605,0.003172,0.000113,0.0,0.0,0.0,0.03402,0.000719,0.0,0.0,0.003414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11838,71.02936037,-74.00263934,40.71257625,13720,0.552188,0.050566,0.001027,0.000785,0.301996,0.002688,0.006566,0.0,0.0,0.0,0.082641,0.0,0.0,0.0,0.0,0.000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11838,71.02936037,-74.00090412,40.71297984,13723,0.312855,0.121461,0.076742,0.366031,0.04243,0.0,0.014988,0.0,8.6e-05,0.000746,0.0285,8.6e-05,0.0,0.00252,0.0,0.0,0.0,0.012602,0.0,0.0,0.020953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11840,321.2528857,-74.00123647,40.71348203,13724,0.502062,0.0245,0.009531,0.027156,0.376152,0.0,0.013328,0.0,0.006406,0.0,0.017605,0.021141,0.0,0.0,0.0,0.0,0.0,0.002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11841,76.89416057,-74.00098423,40.71302697,13727,0.380742,0.104723,0.049285,0.31825,0.044957,0.0,0.01523,0.0,7.4e-05,0.008062,0.048613,0.0,0.0,0.003727,0.0,0.0,0.0,0.004062,0.0,0.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11842,359.2025021,-74.0008893,40.71288454,13729,0.428539,0.038594,0.063512,0.388402,0.031102,8e-06,0.024254,0.0,4e-06,0.0,0.014887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11846,78.78697407,-73.99856246,40.71344311,13736,0.334711,0.160328,0.005609,0.257258,0.167969,0.000699,0.06109,0.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11847,57.47180146,-74.00315378,40.71234534,13737,0.018133,0.0,0.571535,0.056883,0.0,0.0,0.0,0.0,0.0,0.222691,0.000273,0.019047,0.0,0.0,0.0,0.0,0.0,0.111438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11849,61.34609947,-74.00334558,40.71207562,13738,0.150098,0.080066,0.311797,0.194688,0.022422,0.0,0.0,0.0,0.00034,0.078926,0.0,0.081078,0.0,0.0,0.0,0.004137,0.0,0.076102,0.0,0.0,0.000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11850,171.3430538,-73.98822254,40.71079639,13739,0.087613,0.143707,0.0,0.321035,0.030234,3.5e-05,0.005246,0.0,0.000395,0.058938,0.028684,0.0,0.0,0.002797,0.0,0.002855,9e-05,0.0,0.0,0.0,0.0,0.0,0.055875,0.0,0.0,0.0,0.008984,0.232207,0.001148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11851,251.6766998,-74.00000647,40.70956392,13741,0.304785,0.110574,0.003406,0.10325,0.0,0.0,0.330883,0.009629,0.000398,0.041188,0.002645,0.0,0.0,0.001027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11852,27.23381191,-73.99110598,40.7234585,13743,0.224238,0.171344,0.121859,0.428203,0.008328,0.001094,0.024047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007234,0.0,0.0,0.0,0.0,0.002891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11853,25.81048515,-73.98991901,40.72038706,13745,0.321422,0.156199,0.074992,0.348102,0.03034,0.001613,0.005574,0.0,0.000164,0.001102,0.009609,0.0,0.0,0.000199,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11854,27.61786804,-73.98965955,40.72029523,13747,0.250137,0.095414,0.222543,0.330762,0.017867,0.001395,0.031699,0.0,0.000207,3.1e-05,0.014023,0.0,0.0,0.002988,0.0,0.0,0.03291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11855,27.09024058,-73.98919215,40.72015364,13749,0.498523,0.060383,0.014395,0.262273,0.106348,0.003559,0.004508,0.0,0.000398,0.0,0.0,0.0,0.007047,0.010012,0.0,0.0,0.016453,0.0,1.2e-05,0.0,0.0,0.014016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11856,44.74060103,-74.00077907,40.71442163,13751,0.241172,0.188859,0.07866,0.032758,0.308812,0.009375,0.024145,0.0,0.003242,0.0,0.049172,0.0,0.0,0.0,0.0,0.002219,0.0,0.045992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11857,203.58494,-74.01510057,40.71435252,13753,0.41707,0.018059,0.112801,0.227789,0.185762,0.004832,0.0,0.0,0.001867,0.005504,0.0,0.0,0.0,0.00023,0.002598,0.0,0.0,0.010793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,267.3543217,-74.01341992,40.70238122,13755,0.099555,0.291273,0.137516,0.302164,0.117066,0.001656,0.003664,0.0,0.000859,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038641,0.0,0.0,0.000305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11870,42.03166971,-73.94826709,40.76932256,13756,0.175367,0.097098,0.018715,0.33868,0.0,0.0,0.059438,0.0,0.0,9.8e-05,0.006887,0.150449,0.0,0.016324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120656,0.001199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11871,36.0487978,-73.99958751,40.74887945,13761,0.158227,0.152395,0.215523,0.35632,0.049719,0.0,0.018234,0.003852,0.001773,0.0,0.018438,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.01516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11872,291.9484217,-74.00216118,40.75014103,13764,0.403109,0.131172,0.017086,0.415016,0.016348,0.0,0.009953,0.0,0.0,0.0,0.0,0.0,0.001215,0.0,0.003605,0.0,0.0,0.002496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11877,18.56619026,-73.96694886,40.80740643,13771,0.195996,0.158773,0.177695,0.347793,0.052555,0.000691,0.027234,0.0,0.000484,0.0,2.3e-05,0.0,0.0,0.009488,0.007914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11879,20.16947606,-73.94200524,40.82928501,13775,0.355863,0.153828,0.008504,0.385527,0.018871,0.0,0.070281,0.0,0.0,0.000742,0.000195,0.0,0.0,0.004805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11880,292.7832066,-73.94652125,40.81649172,13780,0.293039,0.141008,0.113039,0.401559,0.028551,0.003406,0.015477,0.0,0.001867,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11881,319.9809394,-73.95815335,40.81057256,13783,0.431711,0.08509,0.035062,0.413543,0.011004,0.003,0.018645,0.0,0.000496,0.0,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11882,292.8458935,-73.95448114,40.82072543,13788,0.373793,0.128062,0.017816,0.355871,0.019863,0.000125,0.055504,0.0,0.001484,0.000133,0.00227,0.0,0.0,0.000699,0.0,0.0,0.004961,0.014039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11884,292.8439628,-73.95409991,40.80053491,13793,0.15532,0.144676,0.233504,0.342473,0.058527,0.001016,0.015871,0.0,4e-06,0.0,0.0,0.0,0.000258,0.002539,0.000715,0.0,0.0,0.008113,0.0,0.0,0.0,0.0,0.0,0.036418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11885,36.38115847,-73.95223288,40.80871612,13794,0.206957,0.190148,0.139438,0.347785,0.012066,0.000406,0.095793,0.0,0.000496,0.0,0.001781,0.0,0.004816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11886,122.4414455,-74.00919785,40.70706064,13796,0.512883,0.0,0.0,0.232867,0.051602,0.010176,0.016965,0.0,3.9e-05,0.000469,9e-05,0.0,0.0,0.062988,0.002828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000184,0.0,0.001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11887,36.01366653,-73.95044729,40.82875382,13797,0.197137,0.063664,0.311074,0.293809,0.046176,0.000586,0.081926,0.0,0.000285,0.003992,0.001195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11888,38.02269134,-73.95054723,40.82879183,13798,0.22098,0.131273,0.189926,0.293988,0.035633,0.000613,0.116492,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.009797,0.0,0.0,0.0,0.001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11889,326.896032,-73.9288553,40.86460866,13800,0.007445,0.011227,0.536672,0.335469,0.032598,0.001738,0.045457,0.0,0.001961,0.012035,9.4e-05,0.013445,0.0,2e-05,0.0,0.0,0.0,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11890,286.8077329,-73.93576387,40.85483281,13802,0.467922,0.013828,0.02925,0.269566,0.000418,0.0,0.098938,0.0,0.0,0.015547,0.077316,0.0,0.0,0.005035,0.0,0.0,0.0,0.020082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11894,35.07284085,-73.98808925,40.72374586,13806,0.147434,0.149504,0.246254,0.336977,0.014098,0.001391,0.101176,0.0,8e-06,0.0,0.0,0.0,0.0,0.001398,0.0,0.0,0.001762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11895,292.8175244,-73.97972793,40.78628993,13808,0.480582,0.033004,0.067984,0.342188,0.034168,0.00084,0.023617,0.0,0.000617,0.0,0.0,0.0,0.0,0.001078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11896,292.9305675,-73.99755834,40.7359305,13809,0.36182,0.064941,0.124402,0.24468,0.025926,0.007758,0.140234,0.0,0.000617,0.015438,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.014172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11897,292.9316743,-73.99677287,40.7355982,13813,0.35025,0.038715,0.201898,0.243695,0.011445,0.0,0.122898,0.0,0.0,0.0,0.026633,0.0,4e-06,0.000207,0.0,0.0,0.0,0.003164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11898,292.7975179,-73.97470177,40.79007498,13815,0.505898,0.036824,0.060109,0.162555,0.014676,0.004008,0.100926,0.0,0.000473,0.014711,0.0,0.031516,0.0,0.001793,0.0,0.0,0.0,0.060617,0.0,0.0,0.000219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11899,292.9241402,-73.9762203,40.79071699,13817,0.427734,0.043277,0.059309,0.313746,0.068047,0.003023,0.062484,0.0,0.00025,0.0,0.0,0.0,0.0,0.016668,0.000156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11900,35.8351695,-73.97846708,40.7880482,13818,0.331902,0.057293,0.143098,0.362012,0.01091,0.001418,0.082781,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006551,0.001988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11901,112.9088467,-73.97687018,40.7435196,13822,0.248473,0.094879,0.192715,0.37177,0.007723,0.0,0.082207,0.0,0.0,4e-06,0.000227,0.0,0.0,0.0,0.000883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11902,292.9528538,-74.00375308,40.75323141,13825,0.357445,0.176938,0.0,0.376285,0.01018,0.0,0.031832,0.0,0.001426,0.0,0.0,0.0,0.0,0.000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11903,9.865701132,-74.00911411,40.72587168,13827,0.33359,0.068047,0.097973,0.366824,0.005738,0.0,0.01425,0.0,0.000316,0.0,0.0,0.0,0.0,0.064109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904,36.03731092,-73.98555923,40.73149928,13828,0.394258,0.140695,0.011059,0.399598,0.009469,0.003273,0.013762,0.0,0.0,0.0,0.0,0.0,0.0,0.000336,0.0,0.0,0.016227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11906,292.7811378,-73.99487475,40.76025435,13835,0.349555,0.039789,0.160266,0.382812,0.018824,0.003461,0.041527,0.0,0.000957,0.000684,0.000484,0.0,0.0,0.000355,0.0,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.001098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11907,113.6511786,-73.96771004,40.75204592,13839,0.061074,0.222434,0.262922,0.165199,0.202855,0.002566,0.000215,0.0,0.00625,0.052594,0.0,0.003262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11908,292.9516396,-73.98153325,40.7785707,13844,0.480789,0.064723,0.005504,0.414094,0.021637,0.004098,0.00459,0.0,0.000516,0.0,0.003773,0.0,0.0,0.000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11909,112.6920052,-73.9785662,40.72476134,13848,0.369348,0.110023,0.064398,0.390383,0.010695,7e-05,0.040578,0.0,0.000301,0.0,4e-06,0.0,0.0,0.0,0.000113,0.0,0.006098,0.0,0.0,0.0,0.0,0.001977,0.0,0.001133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
