ORIG_FID,bike_lane,bike_trafd,frm_lvl_co,full_stree,l_blkfc_id,l_high_hn,l_low_hn,l_zip,date_modif,time_modif,physicalid,post_direc,post_modif,post_type,pre_direct,pre_modifi,pre_type,r_blkfc_id,r_high_hn,r_low_hn,r_zip,rw_type,shape_leng,snow_pri,st_label,st_name,st_width,status,to_lvl_co,trafdir,D_Angle,POINT_X,POINT_Y,SVI_ID
6542,,,13,BARCLAY ST,212260913,138,86,10007.0,4/15/2019,00:00:00,79616,,,ST,,,,212260326,139,113,10007.0,1,356.0736195,C,BARCLAY ST,BARCLAY,34,2,13,FT,293.7728179,-74.01341428,40.71441954,7734
201,,,13,WEST ST,212260484,,,10282.0,1/9/2020,00:00:00,263,,,ST,,,,212260497,,,10282.0,2,285.0105249,C,WEST ST,WEST,48,2,13,TF,19.74007289,-74.01378157,40.71434999,186
9667,,,13,WEST ST,212261938,,,10280.0,1/9/2020,00:00:00,135103,,,ST,,,,212262033,,,10280.0,2,658.4021074,C,WEST ST,WEST,26,2,13,TF,14.70639105,-74.01402794,40.71364648,11668
10159,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10280.0,4/19/2018,00:00:00,145256,,,,,,,0,,,10280.0,6,500.8744663,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,22.20214749,-74.01622917,40.70703601,11773
203,,,13,WEST ST,1222600935,,,10006.0,1/9/2020,00:00:00,272,,,ST,,,,212261910,,,10006.0,2,215.5706439,C,WEST ST,WEST,32,2,13,TF,20.72968941,-74.01578415,40.70772262,188
10159,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10280.0,4/19/2018,00:00:00,145256,,,,,,,0,,,10280.0,6,500.8744663,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,22.20214749,-74.01597713,40.70757352,11774
6548,,,13,LIBERTY ST,0,198,126,10006.0,4/15/2021,00:00:00,79627,,,ST,,,,0,199,127,10007.0,1,572.1301086,V,LIBERTY ST,LIBERTY,0,2,13,FT,295.0238648,-74.01428147,40.71090064,7744
6351,,,13,BATTERY PARK UNDERPASS,1222607157,,,10004.0,3/17/2017,00:00:00,77459,,,,,,,1222606819,,,10004.0,2,215.4194275,C,BATTERY PARK UNDERPASS,BATTERY PARK UNDERPASS,22,2,9,TF,201.8829994,-74.01657282,40.70510359,7565
8762,,,13,BATTERY PL,1222607170,19,11,10004.0,4/15/2019,00:00:00,128490,,,PL,,,,1222604344,18,10,10004.0,1,183.9754534,C,BATTERY PL,BATTERY,34,2,13,FT,267.5982778,-74.0162464,40.704914,10759
8830,,,13,BATTERY PARK UNDERPASS,1222607153,,,10004.0,3/17/2017,00:00:00,129152,,,,,,,1222607159,,,10004.0,2,264.9624564,C,BATTERY PARK UNDERPASS,BATTERY PARK UNDERPASS,22,2,9,FT,198.966398,-74.0166617,40.70511971,10839
8719,,,13,WEST ST,1222606829,199,187,10013.0,1/9/2020,00:00:00,123275,,,ST,,,,1222604354,218,210,10013.0,2,643.7062549,C,WEST ST,WEST,44,2,13,FT,12.82785203,-74.01229244,40.7190351,10723
195,,,13,WEST ST,1222600272,255,247,10013.0,1/9/2020,00:00:00,251,,,ST,,,,1222605035,254,248,10013.0,2,252.1544647,C,WEST ST,WEST,54,2,13,FT,9.331002365,-74.01164673,40.72220926,180
9223,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10013.0,4/19/2018,00:00:00,131966,,,,,,,0,,,10013.0,6,467.4097535,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,11.07026127,-74.01247527,40.72025651,11334
12518,,,13,WEST ST,1222606829,0,0,10013.0,1/12/2021,00:00:00,189767,,,ST,,,,1222601377,224,220,10013.0,2,467.1060972,C,WEST ST,WEST,48,2,13,FT,12.62593719,-74.01203205,40.72019792,14523
12519,,,13,WEST ST,1222600265,229,207,10013.0,1/12/2021,00:00:00,189768,,,ST,,,,1222606830,0,0,10013.0,2,466.5369262,C,WEST ST,WEST,34,2,13,TF,12.80383187,-74.01229148,40.72022802,14525
194,,,13,WEST ST,1222607323,263,257,10013.0,1/9/2020,00:00:00,250,,,ST,,,,1222605689,262,256,10013.0,2,243.479106,C,WEST ST,WEST,54,2,13,FT,11.49115339,-74.01151186,40.72289197,179
220,,,13,WEST ST,1222600265,,,10013.0,1/9/2020,00:00:00,299,,,ST,,,,1222600284,,,10013.0,2,242.9886279,C,WEST ST,WEST,34,2,13,TF,12.29393124,-74.01171555,40.7229144,207
9227,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10013.0,4/19/2018,00:00:00,131976,,,,,,,0,,,10013.0,6,718.422603,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,11.45335045,-74.01186816,40.72293075,11338
222,,,13,WEST ST,1222600265,,,10013.0,1/9/2020,00:00:00,302,,,ST,,,,1222600081,,,10013.0,2,231.0617777,C,WEST ST,WEST,54,2,13,TF,10.94472703,-74.01115195,40.72577003,210
224,,,13,WEST ST,1222600265,,,10014.0,1/9/2020,00:00:00,304,,,ST,,,,1222607326,,,10014.0,2,1099.928477,C,WEST ST,WEST,54,2,13,TF,6.029609558,-74.01077698,40.72906641,215
5923,2.0,FT,13,W  HOUSTON ST,1222606897,359,331,10014.0,8/26/2020,00:00:00,72529,,,ST,W,,,1222600895,360,330,10014.0,1,334.8889553,C,W HOUSTON ST,HOUSTON,44,2,13,FT,275.3894524,-74.01053206,40.72909911,7114
9005,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10014.0,4/19/2018,00:00:00,131122,,,,,,,0,,,10014.0,6,1102.399133,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,6.074015231,-74.01095464,40.7290809,11109
9265,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10011.0,4/19/2018,00:00:00,132051,,,,,,,0,,,10011.0,6,270.6456866,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,11.43753576,-74.00843936,40.74533939,11383
169,,,13,11 AVE,1222607464,0,0,10011.0,1/9/2020,00:00:00,220,,,AVE,,,,1222601140,118,100,10011.0,2,262.8024172,C,11 AVE,11,40,2,13,FT,9.44270505,-74.00788803,40.74667365,157
234,,,13,11 AVE,1222601225,119,81,10011.0,1/9/2020,00:00:00,316,,,AVE,,,,1222600090,0,0,10011.0,2,503.1158666,C,11 AVE,11,35,2,13,TF,10.5328524,-74.00809024,40.74662114,230
9264,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10011.0,4/19/2018,00:00:00,132049,,,,,,,0,,,10011.0,6,492.6318831,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,10.17466627,-74.00820173,40.74666134,11382
9275,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10018.0,4/19/2018,00:00:00,132064,,,,,,,0,,,10018.0,6,1348.084243,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,36.0086428,-74.00347821,40.75940456,11393
252,,,13,12 AVE,1222600965,677,677,10019.0,1/9/2020,00:00:00,336,,,AVE,,,,1222605708,0,0,10019.0,2,262.1357308,C,12 AVE,12,44,2,13,TF,35.95392504,-73.99698627,40.76668167,251
10298,,,17,MANHATTAN CRUISE TERMINAL RAMP,1222600966,,,10019.0,5/16/2022,00:00:00,147548,,,RAMP,,,,1222607152,,,10019.0,9,1220.02686,V,MANHATTAN CRUISE TERMINAL RAMP,MANHATTAN CRUISE TERMINAL,22,2,17,FT,215.9371751,-73.99710438,40.76695014,11874
251,,,13,12 AVE,1222600965,,,10019.0,1/9/2020,00:00:00,335,,,AVE,,,,1222604810,,,10019.0,2,259.4652805,C,12 AVE,12,44,2,13,TF,35.69953864,-73.99743749,40.76605823,250
9281,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10019.0,4/19/2018,00:00:00,132083,,,,,,,0,,,10019.0,6,540.4067696,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,36.30449396,-73.99756886,40.76611237,11396
253,,,13,12 AVE,1222600965,,,10019.0,1/9/2020,00:00:00,337,,,AVE,,,,1222605396,,,10019.0,2,258.4431439,C,12 AVE,12,44,2,13,TF,36.04646693,-73.99652851,40.76731115,252
9284,1.0,TW,13,HUDSON RIVER GREENWAY,0,,,10019.0,4/19/2018,00:00:00,132086,,,,,,,0,,,10019.0,6,498.3154398,,HUDSON RIVER GREENWAY,HUDSON RIVER GREENWAY,0,2,13,NV,35.91438191,-73.99661903,40.76740846,11398
315,,,13,WASHINGTON ST,1222603223,454,442,10013.0,3/17/2017,00:00:00,420,,,ST,,,,1222605114,455,443,10013.0,1,241.0268671,H,WASHINGTON ST,WASHINGTON,30,2,13,FT,10.2458266,-74.01023593,40.72409825,506
457,,,13,WATTS ST,1222605113,141,131,10013.0,12/21/2017,00:00:00,581,,,ST,,,,1222602081,144,128,10013.0,1,222.9403634,S,WATTS ST,WATTS,42,2,13,TF,275.7573296,-74.0100166,40.72414845,624
5922,3.0,FT,13,W  HOUSTON ST,1222600821,329,315,10014.0,8/26/2020,00:00:00,72528,,,ST,W,,,1222602199,328,310,10014.0,1,211.4288137,C,W HOUSTON ST,HOUSTON,34,2,13,FT,275.4548688,-74.00918388,40.72897173,7112
508,,,9,HOLLAND TUNNEL ENTRANCE,1222603606,,,10013.0,8/28/2020,00:00:00,634,,,,,,,1222603612,,,10013.0,9,227.5332547,V,HOLLAND TUNNEL ENTRANCE,HOLLAND TUNNEL ENTRANCE,28,2,9,FT,275.1057839,-74.00969823,40.72596691,659
10940,2.0,TF,13,SPRING ST,1222602918,334,322,10013.0,4/19/2018,00:00:00,172074,,,ST,,,,1222607292,333,319,10013.0,1,227.522642,C,SPRING ST,SPRING,40,2,13,TF,276.0276475,-74.00968423,40.72604941,12501
321,2.0,TF,13,WASHINGTON ST,1222600894,584,566,10014.0,1/22/2021,00:00:00,426,,,ST,,,,1222602200,583,567,10014.0,1,264.844476,C,WASHINGTON ST,WASHINGTON,40,2,13,TF,11.13193579,-74.00923497,40.72957023,514
712,3.0,TF,13,CLARKSON ST,1222605936,60,50,10014.0,4/15/2019,00:00:00,869,,,ST,,,,1222606756,59,51,10014.0,1,225.7482306,S,CLARKSON ST,CLARKSON,32,2,13,TF,275.5287365,-74.00899124,40.72968548,885
324,2.0,TF,13,WASHINGTON ST,1222603935,632,616,10014.0,1/3/2019,00:00:00,429,,,ST,,,,1222603956,631,617,10014.0,1,264.4573941,S,WASHINGTON ST,WASHINGTON,36,2,13,TF,11.16561836,-74.00881062,40.73173767,517
323,2.0,TF,13,WASHINGTON ST,1222602903,614,600,10014.0,1/3/2019,00:00:00,428,,,ST,,,,1222603799,615,601,10014.0,1,265.6946811,S,WASHINGTON ST,WASHINGTON,40,2,13,TF,11.36067211,-74.00895348,40.73101638,516
325,2.0,TF,13,WASHINGTON ST,1222606572,664,648,10014.0,1/3/2019,00:00:00,431,,,ST,,,,1222602347,665,649,10014.0,1,276.9697822,S,WASHINGTON ST,WASHINGTON,36,2,13,TF,6.004131947,-74.00857123,40.73323371,518
575,2.0,TF,13,W  10 ST,1222602346,280,266,10014.0,4/19/2018,00:00:00,711,,,ST,W,,,1222601632,283,267,10014.0,1,342.0635244,C,W 10 ST,10,24,2,13,TF,261.2069124,-74.00851787,40.73340644,723
11429,2.0,TF,13,WASHINGTON ST,1222604200,646,634,10014.0,1/3/2019,00:00:00,176440,,,ST,,,,1222601273,647,633,10014.0,1,283.7035223,S,WASHINGTON ST,WASHINGTON,36,2,13,TF,11.0621805,-74.00866998,40.73245571,13227
656,,,13,PERRY ST,1222606338,148,124,10014.0,3/17/2017,00:00:00,807,,,ST,,,,1222602007,149,123,10014.0,1,409.2438934,H,PERRY ST,PERRY,24,2,13,TF,262.6481473,-74.00815838,40.73485019,811
330,2.0,TF,13,WASHINGTON ST,1222602258,768,756,10014.0,1/3/2019,00:00:00,438,,,ST,,,,1222605990,767,755,10014.0,1,216.6753767,S,WASHINGTON ST,WASHINGTON,40,2,13,TF,4.544816699,-74.00820615,40.73755216,521
329,2.0,TF,13,WASHINGTON ST,1222604231,754,734,10014.0,1/3/2019,00:00:00,437,,,ST,,,,1222605849,753,733,10014.0,1,280.2354099,S,WASHINGTON ST,WASHINGTON,40,2,13,TF,4.116420701,-74.00826585,40.73678447,520
438,,,9,HOLLAND TUNNEL EXIT,1222606809,,,10013.0,8/28/2020,00:00:00,560,,,,,,,1222606810,,,10013.0,9,265.9118813,V,HOLLAND TUNNEL EXIT,HOLLAND TUNNEL EXIT,28,2,9,FT,123.0157829,-74.00957206,40.72472078,606
523,,,13,CANAL ST,1222606059,500,486,10013.0,9/23/2022,00:00:00,650,,,ST,,,,1222601449,521,505,10013.0,1,255.9156479,C,CANAL ST,CANAL,64,2,13,TW,305.4784244,-74.00912739,40.72456598,678
458,,,13,WATTS ST,1222601288,129,111,10013.0,12/21/2017,00:00:00,582,,,ST,,,,1222602675,126,100,10013.0,1,242.5544985,S,WATTS ST,WATTS,42,2,13,TF,275.561458,-74.0091488,40.72406191,625
11922,,,13,GREENWICH ST,1222605112,466,0,10013.0,1/3/2019,00:00:00,183099,,,ST,,,,1222605700,469,455,10013.0,1,240.7425056,C,GREENWICH ST,GREENWICH,32,2,13,TF,9.424552293,-74.00943715,40.7240191,13883
349,2.0,FT,13,GREENWICH ST,1222605585,570,554,10014.0,1/3/2019,00:00:00,461,,,ST,,,,1222602276,565,551,10014.0,1,266.2528879,S,GREENWICH ST,GREENWICH,44,2,13,FT,9.451177094,-74.0087476,40.72805594,536
12533,2.0,FT,13,GREENWICH ST,1222605585,552,534,10013.0,5/2/2022,00:00:00,190012,,,ST,,,,1222604298,549,533,10013.0,1,266.0005346,S,GREENWICH ST,GREENWICH,44,2,13,FT,9.629333251,-74.00886863,40.72733154,14539
351,2.0,FT,13,GREENWICH ST,1222602198,602,588,10014.0,1/3/2019,00:00:00,463,,,ST,,,,1222604081,601,585,10014.0,1,265.1911687,S,GREENWICH ST,GREENWICH,44,2,13,FT,15.11368595,-74.00843789,40.72948858,538
711,2.0,TF,13,CLARKSON ST,1222606452,48,30,10014.0,4/15/2019,00:00:00,868,,,ST,,,,1222605792,49,29,10014.0,1,398.520757,S,CLARKSON ST,CLARKSON,32,2,13,TF,275.3352227,-74.00815553,40.72960543,884
352,2.0,FT,13,GREENWICH ST,1222605181,618,604,10014.0,1/3/2019,00:00:00,464,,,ST,,,,1222601644,615,603,10014.0,1,268.8170318,S,GREENWICH ST,GREENWICH,44,2,13,FT,15.42794629,-74.00824218,40.73020072,539
7430,,,13,LEROY ST,1222601645,128,100,10014.0,3/17/2017,00:00:00,88861,,,ST,,,,1222603316,125,99,10014.0,1,375.1607977,H,LEROY ST,LEROY,32,2,13,FT,275.1919574,-74.00803964,40.73033571,9136
354,2.0,FT,13,GREENWICH ST,1222603958,654,636,10014.0,1/3/2019,00:00:00,466,,,ST,,,,1222603982,641,633,10014.0,1,266.8729252,S,GREENWICH ST,GREENWICH,44,2,13,FT,15.55514298,-74.0078475,40.73163917,541
561,,,13,BARROW ST,1222606424,109,91,10014.0,3/17/2017,00:00:00,697,,,ST,,,,1222604318,100,90,10014.0,1,330.5565482,H,BARROW ST,BARROW,32,2,13,FT,275.5181887,-74.00780626,40.73178359,712
358,2.0,FT,13,GREENWICH ST,1222605788,718,702,10014.0,1/3/2019,00:00:00,470,,,ST,,,,1222605750,711,697,10014.0,1,262.7614677,S,GREENWICH ST,GREENWICH,44,2,13,FT,14.41604198,-74.0071963,40.73416315,543
361,2.0,FT,13,GREENWICH ST,1222605881,750,738,10014.0,1/3/2019,00:00:00,473,,,ST,,,,1222605692,751,733,10014.0,1,267.3631951,S,GREENWICH ST,GREENWICH,38,2,13,FT,14.12564722,-74.00683553,40.73557805,544
6805,,,13,W  11 ST,1222601256,314,302,10014.0,3/17/2017,00:00:00,79942,,,ST,W,,,1222602011,313,301,10014.0,1,236.6997853,S,W 11 ST,11,28,2,13,FT,261.7199142,-74.00654784,40.73575949,8074
362,2.0,FT,13,GREENWICH ST,1222602864,770,752,10014.0,1/3/2019,00:00:00,474,,,ST,,,,1222602012,769,753,10014.0,1,262.9369617,S,GREENWICH ST,GREENWICH,38,2,13,FT,14.15463937,-74.00665385,40.73629874,545
6640,,,13,BANK ST,1222602013,98,90,10014.0,3/17/2017,00:00:00,79734,,,ST,,,,1222602353,99,89,10014.0,1,222.512574,H,BANK ST,BANK,24,2,13,TF,262.6468482,-74.00641767,40.73645785,7852
7656,,,13,CEDAR ST,212260869,88,70,10005.0,7/18/2017,00:00:00,91591,,,ST,,,,212261682,91,71,10005.0,1,375.3835683,H,CEDAR ST,CEDAR,16,2,13,FT,303.7474463,-74.01081647,40.70877756,9408
417,1.0,TF,13,BROADWAY,212261240,105,93,10006.0,5/2/2022,00:00:00,535,,,,,,,212261294,102,92,10005.0,1,236.3449523,C,BROADWAY,BROADWAY,38,2,13,TF,39.59922821,-74.01132397,40.70821328,591
382,1.0,TF,13,BROADWAY,212261919,189,173,10007.0,5/2/2022,00:00:00,494,,,,,,,212261141,188,174,10038.0,1,226.5793805,C,BROADWAY,BROADWAY,38,2,13,TF,40.43278365,-74.00960225,40.71025769,557
384,1.0,TF,13,BROADWAY,212262101,207,193,10007.0,5/2/2022,00:00:00,496,,,,,,,212260770,210,198,10038.0,1,206.934407,C,BROADWAY,BROADWAY,28,2,13,TF,40.91382883,-74.00908466,40.71086131,558
385,1.0,TF,13,BROADWAY,212261090,211,209,10007.0,5/2/2022,00:00:00,497,,,,,,,212260361,222,212,10038.0,1,224.3066994,C,BROADWAY,BROADWAY,54,2,13,TF,42.41087962,-74.00866213,40.71132516,559
391,,,13,BROADWAY,212262108,317,305,10007.0,4/15/2019,00:00:00,505,,,,,,,212262141,318,306,10278.0,1,227.0148191,C,BROADWAY,BROADWAY,44,2,13,TF,40.24078034,-74.00503586,40.71568936,565
390,,,13,BROADWAY,212261094,303,289,10007.0,4/15/2019,00:00:00,504,,,,,,,212261011,304,288,10007.0,1,241.554884,C,BROADWAY,BROADWAY,44,2,13,TF,40.0089505,-74.00550671,40.71513214,564
392,,,13,BROADWAY,1222601829,333,319,10007.0,4/15/2019,00:00:00,506,,,,,,,212262141,334,320,10278.0,1,225.7083597,C,BROADWAY,BROADWAY,44,2,13,TF,40.40618878,-74.0045912,40.71621213,566
6720,,,13,WORTH ST,1222603659,93,63,10013.0,3/9/2020,00:00:00,79830,,,ST,,,,1222601830,90,52,10013.0,1,556.9744902,C,WORTH ST,WORTH,34,2,13,FT,114.8857519,-74.0046329,40.71632602,7935
397,,,13,BROADWAY,1222604072,413,401,10013.0,4/15/2019,00:00:00,512,,,,,,,1222602279,412,400,10013.0,1,228.2687909,C,BROADWAY,BROADWAY,44,2,13,TF,40.29098174,-74.00215396,40.71907985,569
7960,,,13,LISPENARD ST,1222602061,75,31,10013.0,3/17/2017,00:00:00,96898,,,ST,,,,1222606449,78,34,10013.0,1,600.5085325,S,LISPENARD ST,LISPENARD,26,2,13,FT,115.9069542,-74.00231509,40.71926194,9803
396,,,13,BROADWAY,1222604415,399,381,10013.0,4/15/2019,00:00:00,511,,,,,,,1222604785,398,380,10013.0,1,260.2588663,C,BROADWAY,BROADWAY,44,2,13,TF,40.16698806,-74.00266229,40.71847961,568
758,,,13,WALKER ST,1222604071,66,30,10013.0,4/15/2019,00:00:00,938,,,ST,,,,1222604416,69,29,10013.0,1,593.4035287,C,WALKER ST,WALKER,30,2,13,FT,114.6024916,-74.00275234,40.71872503,927
10173,,,13,CANAL ST,1222602280,288,272,10013.0,4/15/2019,00:00:00,145603,,,ST,,,,1222604543,291,271,10013.0,1,232.3069066,C,CANAL ST,CANAL,60,2,13,TW,305.5054534,-74.00175616,40.71930632,11798
10172,,,13,BROADWAY,1222602774,431,419,10013.0,4/15/2019,00:00:00,145587,,,,,,,1222604542,432,418,10013.0,1,234.2655934,C,BROADWAY,BROADWAY,44,2,13,TF,40.41803594,-74.00149915,40.71984978,11797
12664,,,13,BROADWAY,1222602561,641,609,10012.0,3/26/2021,00:00:00,191148,,,,,,,1222602298,642,606,10012.0,1,448.49138,C,BROADWAY,BROADWAY,44,2,13,TF,40.29586083,-73.99595255,40.72639807,14765
409,2.0,TF,13,BROADWAY,1222600868,741,729,10003.0,4/14/2020,00:00:00,527,,,,,,,1222605877,744,732,10003.0,1,216.0390665,C,BROADWAY,BROADWAY,42,2,13,TF,40.13929639,-73.99287881,40.73003382,583
12668,2.0,TF,13,BROADWAY,1222604622,727,715,10003.0,5/2/2022,00:00:00,191153,,,,,,,1222605877,730,716,10003.0,1,248.2157717,C,BROADWAY,BROADWAY,42,2,13,TF,40.29114493,-73.99336301,40.72946026,14774
410,2.0,TF,13,BROADWAY,1222600868,755,743,10003.0,4/14/2020,00:00:00,528,,,,,,,1222602697,754,746,10003.0,1,221.9052066,C,BROADWAY,BROADWAY,44,2,13,TF,40.21478886,-73.99245734,40.73053243,584
412,2.0,TF,13,BROADWAY,1222606062,785,771,10003.0,4/14/2020,00:00:00,530,,,,,,,1222601810,786,772,10003.0,1,244.4005977,C,BROADWAY,BROADWAY,44,2,13,TF,38.87279671,-73.991548,40.73162863,586
11773,2.0,FT,13,E  10 ST,1222604910,59,23,10003.0,4/19/2018,00:00:00,181499,,,ST,E,,,1222602683,60,0,10003.0,1,745.9453282,S,E 10 ST,10,30,2,13,FT,112.8619272,-73.99162502,40.73180786,13638
413,2.0,TF,13,BROADWAY,1222606681,799,787,10003.0,4/14/2020,00:00:00,531,,,,,,,1222606522,804,788,10003.0,1,262.6098542,C,BROADWAY,BROADWAY,44,2,13,TF,14.20100966,-73.99131403,40.73231386,587
415,2.0,TF,13,BROADWAY,1222604185,835,821,10003.0,4/14/2020,00:00:00,533,,,,,,,1222604532,840,826,10003.0,1,282.1666305,C,BROADWAY,BROADWAY,44,2,13,TF,12.45636157,-73.99098546,40.73379379,589
6889,1.0,TF,13,E  13 ST,1222602928,63,35,10003.0,4/14/2020,00:00:00,80044,,,ST,E,,,1222604186,62,40,10003.0,1,418.2491512,C,E 13 ST,13,30,2,13,TF,112.7833533,-73.99117097,40.73407267,8279
427,,,13,W  BROADWAY,212261135,76,58,10007.0,3/17/2017,00:00:00,547,,,,W,,,212260806,77,61,10007.0,1,240.0530439,C,W BROADWAY,BROADWAY,56,2,13,TF,37.64809493,-74.00976538,40.71485296,599
5514,2.0,TF,13,WARREN ST,212260805,63,37,10007.0,4/19/2018,00:00:00,30816,,,ST,,,,212261443,64,36,10007.0,1,420.0583782,C,WARREN ST,WARREN,34,2,13,TF,294.3161835,-74.00946924,40.71485135,6726
428,2.0,TF,13,W  BROADWAY,212260242,98,78,10007.0,4/19/2018,00:00:00,548,,,,W,,,212261446,93,79,10007.0,1,242.095754,C,W BROADWAY,BROADWAY,56,2,13,TF,38.37253307,-74.00932111,40.71541656,600
6578,,,13,CHAMBERS ST,212261445,134,106,10007.0,3/17/2017,00:00:00,79665,,,ST,,,,212260839,135,103,10007.0,1,420.132511,C,CHAMBERS ST,CHAMBERS,34,2,13,TW,294.5333946,-74.0090199,40.71542013,7774
10329,2.0,TF,13,W  BROADWAY,1222601959,188,170,10013.0,4/15/2019,00:00:00,148468,,,,W,,,1222606768,187,169,10013.0,1,258.9119808,C,W BROADWAY,BROADWAY,48,2,13,TF,38.52935665,-74.00716602,40.7181258,11910
10330,,,13,LEONARD ST,1222602723,33,1,10013.0,3/17/2017,00:00:00,148472,,,ST,,,,1222601960,38,2,10013.0,1,545.4351162,C,LEONARD ST,LEONARD,22,2,13,TF,114.1434335,-74.00712159,40.71830025,11913
433,2.0,TF,13,W  BROADWAY,1222601725,0,0,10013.0,4/19/2018,00:00:00,555,,,,W,,,1222602844,207,189,10013.0,1,250.6829981,C,W BROADWAY,BROADWAY,30,2,13,TF,37.69518987,-74.00668885,40.71873893,605
764,,,13,FRANKLIN ST,1222606102,127,99,10013.0,1/8/2020,00:00:00,944,,,ST,,,,1222604681,124,96,10013.0,1,412.2432676,H,FRANKLIN ST,FRANKLIN,24,2,13,TF,294.8761364,-74.00640119,40.71877296,934
490,1.0,FT,13,HUDSON ST,1222604079,403,387,10014.0,4/15/2019,00:00:00,615,,,ST,,,,1222601545,408,388,10014.0,1,265.3124782,C,HUDSON ST,HUDSON,50,2,13,FT,9.21254544,-74.00699514,40.72935844,643
710,2.0,TF,13,CLARKSON ST,1222601546,28,2,10014.0,12/18/2019,00:00:00,867,,,ST,,,,1222602833,27,1,10014.0,1,513.1761678,C,CLARKSON ST,CLARKSON,32,2,13,TF,271.5193364,-74.00692372,40.72949006,882
491,1.0,FT,13,HUDSON ST,1222601646,423,405,10014.0,4/15/2019,00:00:00,616,,,ST,,,,1222602832,414,410,10014.0,1,269.0775097,C,HUDSON ST,HUDSON,50,2,13,FT,9.002474586,-74.00688007,40.73008152,644
512,,,9,HOLLAND TUNNEL ENTRANCE,1222603606,,,10013.0,8/28/2020,00:00:00,639,,,,,,,1222603612,,,10013.0,9,220.9082667,V,HOLLAND TUNNEL ENTRANCE,HOLLAND TUNNEL ENTRANCE,28,2,9,FT,275.6145365,-74.00816159,40.72582186,662
1016,2.0,TF,13,SPRING ST,1222603849,306,292,10013.0,4/19/2018,00:00:00,1231,,,ST,,,,1222601791,303,293,10013.0,1,220.8900821,C,SPRING ST,SPRING,30,2,13,TF,275.4098965,-74.00814854,40.72589622,1171
509,,,9,HOLLAND TUNNEL ENTRANCE,1222603606,,,10013.0,8/28/2020,00:00:00,635,,,,,,,1222603612,,,10013.0,9,208.3772529,V,HOLLAND TUNNEL ENTRANCE,HOLLAND TUNNEL ENTRANCE,28,2,9,FT,275.5602828,-74.00895207,40.72589902,660
1017,2.0,TF,13,SPRING ST,1222605745,320,308,10013.0,4/19/2018,00:00:00,1232,,,ST,,,,1222601791,317,305,10013.0,1,208.2778163,C,SPRING ST,SPRING,30,2,13,TF,275.460484,-74.00893923,40.72597262,1172
11903,2.0,FT,13,GREENWICH ST,1222602917,514,0,10013.0,1/3/2019,00:00:00,183054,,,ST,,,,1222601448,513,479,10013.0,1,445.6037157,S,GREENWICH ST,GREENWICH,44,2,13,FT,9.865701132,-74.00911411,40.72587168,13827
441,,,9,HOLLAND TUNNEL EXIT,1222606809,,,10013.0,8/28/2020,00:00:00,563,,,,,,,1222606810,,,10013.0,9,247.3863837,V,HOLLAND TUNNEL EXIT,HOLLAND TUNNEL EXIT,28,2,9,FT,128.211056,-74.00809114,40.72363703,609
527,,,13,CANAL ST,1222607342,0,0,10013.0,4/15/2019,00:00:00,655,,,ST,,,,1222606384,503,477,10013.0,1,284.0526261,C,CANAL ST,CANAL,24,2,13,FT,305.479311,-74.00836081,40.7240834,679
440,,,9,HOLLAND TUNNEL EXIT,1222606809,,,10013.0,8/28/2020,00:00:00,562,,,,,,,1222606810,,,10013.0,9,299.3237024,V,HOLLAND TUNNEL EXIT,HOLLAND TUNNEL EXIT,28,2,9,FT,125.8681909,-74.00885929,40.72422238,608
529,,,13,CANAL ST,1222604194,428,392,10013.0,4/15/2019,00:00:00,658,,,ST,,,,1222606544,427,417,10013.0,1,380.7473803,C,CANAL ST,CANAL,62,2,13,TW,306.2678047,-74.00626781,40.72252596,683
593,2.0,TF,13,VARICK ST,1222603325,,,10013.0,4/15/2019,00:00:00,736,,,ST,,,,1222606483,,,10013.0,1,273.3671034,C,VARICK ST,VARICK,36,2,13,TF,9.640206105,-74.00632512,40.72239078,742
