ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID
"5881",292.9613121,-73.9906256,40.75590771,"7056"
"1125",35.65296279,-73.98798959,40.75461283,"1273"
"3472",17.41479133,-73.9869109,40.75417334,"4005"
"5883",292.7410988,-73.98668668,40.75424283,"7060"
"823",35.68646941,-73.98514177,40.75341751,"979"
"155",37.68560824,-74.00217013,40.76057989,"142"
"5889",293.0181349,-74.00197626,40.76068755,"7068"
"725",36.23159356,-73.99933627,40.75940155,"898"
"10829",293.6940315,-73.99921628,40.7595146,"12369"
"5891",16.79734335,-73.94982108,40.81780834,"7083"
"11684",295.1642342,-73.94951486,40.81788383,"13478"
"5892",36.73357425,-73.95096674,40.8140433,"7084"
"5893",35.54255571,-73.95142499,40.8134231,"7085"
"5904",296.5240462,-74.00196823,40.72786868,"7090"
"5909",296.1354395,-73.9981898,40.72599641,"7095"
"350",10.36436536,-74.00861759,40.72877932,"537"
"489",8.84816817,-74.00711125,40.72863707,"642"
"5920",275.3945147,-74.00708734,40.72877198,"7109"
"5922",275.4548688,-74.00918388,40.72897173,"7112"
"9005",6.074015231,-74.01095464,40.7290809,"11109"
"1013",296.1426496,-74.00315213,40.72514169,"1167"
"1532",296.5629985,-74.0021277,40.72638443,"1941"
"5913",297.2501179,-74.00111777,40.72760916,"7098"
"2940",35.95461676,-73.98399599,40.74634158,"3378"
"734",36.08273676,-73.99519511,40.76510599,"907"
"5970",292.808244,-73.99279144,40.76428698,"7156"
"1060",36.15611122,-73.99235107,40.76391028,"1213"
"5971",292.9525116,-73.99214621,40.76401535,"7161"
"11733",292.7831433,-73.98929826,40.7628115,"13569"
"12618",35.93453425,-73.98951434,40.76271633,"14670"
"1598",36.33971995,-73.97776418,40.75776278,"2023"
"2554",36.10750544,-73.97922079,40.78504582,"2951"
"2308",36.12201747,-73.98031583,40.78550672,"2715"
"5982",292.701065,-73.98020269,40.78566016,"7189"
"6000",27.34778234,-73.98949476,40.72297574,"7211"
"3885",35.98874433,-73.94139453,40.81828648,"4630"
"4007",37.8800127,-73.93856899,40.81710708,"4797"
"4041",36.4070458,-73.93871082,40.81716969,"4831"
"3946",36.03688402,-73.94433748,40.81952735,"4694"
"6004",292.9294746,-73.94420212,40.81966013,"7220"
"6991",35.87276699,-73.94571805,40.82011001,"8447"
"4291",24.95625779,-73.94646776,40.82043267,"5112"
"6006",291.8302565,-73.94616407,40.82047637,"7223"
"3453",103.4055309,-73.97666217,40.71534748,"3986"
"1234",6.825719053,-73.97463728,40.72067214,"1438"
"1336",6.945583435,-73.97474571,40.72073116,"1676"
"6027",6.586636395,-73.97489167,40.72064285,"7238"
"6854",112.8800935,-73.97509739,40.72092875,"8190"
"9125",190.6366776,-73.97484173,40.72067702,"11242"
"10788",292.9007683,-73.97819453,40.77805414,"12300"
"2855",36.11058537,-73.97201141,40.76276813,"3290"
"2748",36.16010177,-73.96878208,40.76140864,"3159"
"11056",39.55271433,-73.96722935,40.76075615,"12739"
"1752",36.13162555,-73.96494292,40.75978747,"2181"
"12460",112.8229819,-73.96484709,40.76000162,"14374"
"2206",36.20661881,-73.9625737,40.75878816,"2626"
"1963",35.85517932,-73.97000992,40.76281272,"2386"
"2856",36.24728075,-73.97151792,40.76344221,"3291"
"10472",36.00421175,-73.97311615,40.76413951,"12024"
"2749",35.99655535,-73.96829324,40.76208041,"3160"
"1986",36.06902112,-73.96979392,40.76272057,"2409"
"12685",36.70447918,-73.96110151,40.8116346,"14813"
"12686",35.51108313,-73.9613211,40.81172938,"14814"
"3146",35.46851075,-73.96257728,40.80474173,"3606"
"2360",35.57991478,-73.96550764,40.80597333,"2761"
"2455",35.40611479,-73.96530752,40.80588961,"2860"
"729",34.72286278,-73.9974826,40.76198763,"902"
"12521",292.722574,-73.99507369,40.76115643,"14527"
"1056",36.13087795,-73.99463343,40.76077979,"1209"
"6076",292.8671425,-73.99442089,40.76088275,"7308"
"1179",35.91552454,-73.99178877,40.75958567,"1361"
"6077",292.8093967,-73.99157957,40.75968457,"7313"
"933",35.95785081,-73.98894858,40.75838733,"1070"
"6078",292.9199541,-73.98880389,40.75851716,"7316"
"6079",292.8518599,-73.987109,40.75780059,"7318"
"1129",35.18949198,-73.98611603,40.75719539,"1277"
"3468",22.30560938,-73.98588126,40.75711014,"4001"
"827",36.18586201,-73.98327372,40.75599564,"983"
"2418",36.17775132,-73.94351711,40.83574625,"2822"
"6085",292.8683371,-73.94340014,40.83588525,"7332"
"3188",36.31354034,-73.94076652,40.83459227,"3648"
"6086",291.3062797,-73.94060178,40.83470699,"7333"
"4248",23.85731781,-73.94011992,40.83432978,"5084"
"6087",292.0039373,-73.9397877,40.83438581,"7334"
"6088",293.2094142,-73.93903775,40.83407783,"7335"
"12250",40.47101411,-73.93824759,40.83372506,"14231"
"2397",35.91227631,-73.94371835,40.83582207,"2803"
"6090",292.2913726,-73.94677144,40.83728236,"7340"
"10594",106.9170235,-73.97864782,40.71522864,"12139"
"253",36.04646693,-73.99652851,40.76731115,"252"
"9284",35.91438191,-73.99661903,40.76740846,"11398"
"736",36.25974666,-73.99427962,40.76635971,"909"
"13075",292.820628,-73.99406948,40.7664608,"15223"
"146",35.99813193,-73.99631834,40.76722013,"133"
"1062",36.07869023,-73.99143863,40.76516382,"1215"
"6111",292.8676415,-73.99123178,40.76526673,"7352"
"834",35.97862584,-73.98007719,40.76037964,"990"
"1600",36.01129854,-73.97685112,40.7590183,"2025"
"6155",27.06401866,-73.93517703,40.85339279,"7410"
"6176",114.2378966,-73.96860791,40.74824578,"7439"
"12587",292.6998808,-73.96100841,40.80680203,"14630"
"6179",292.5446648,-73.96379595,40.80795936,"7444"
"12702",35.75691838,-73.96393579,40.80777494,"14853"
"2440",36.24386116,-73.95407838,40.82128065,"2845"
"2374",36.09427791,-73.9543333,40.82129018,"2780"
"2590",49.55567028,-73.9562929,40.82207012,"2994"
"6182",293.389794,-73.95586883,40.82213443,"7447"
"10717",50.21106832,-73.95638601,40.82211542,"12268"
"1388",106.6800927,-73.98779741,40.71627525,"1729"
"3313",287.0169643,-73.98676837,40.71707338,"3795"
"3443",107.1201648,-73.98679235,40.71819587,"3978"
"3751",106.8079648,-73.98618289,40.71942113,"4408"
"6188",26.5254094,-73.98599292,40.7191747,"7451"
"3253",106.9382576,-73.98558958,40.72057192,"3695"
"11939",27.20694869,-73.9853679,40.72039526,"13905"
"2708",106.4885762,-73.98491306,40.72187807,"3118"
"2687",107.1987593,-73.98498979,40.72173179,"3102"
"6189",27.3391613,-73.98477393,40.72154466,"7453"
"3754",107.0905236,-73.98366412,40.71865292,"4411"
"6193",27.44730082,-73.98344797,40.71846842,"7456"
"6194",27.16254791,-73.9828529,40.71962691,"7458"
"11425",106.9461635,-73.98307385,40.71980534,"13217"
"2705",107.065639,-73.98239811,40.72112158,"3115"
"2684",107.8451968,-73.98246945,40.72097907,"3099"
"6195",27.09679194,-73.98226261,40.72078033,"7460"
"2334",2.117915416,-73.98231708,40.77451657,"2738"
"2349",2.179523833,-73.98209128,40.774422,"2751"
"1893",36.25914512,-73.98122144,40.77408092,"2315"
"6199",292.8901687,-73.98101761,40.77418681,"7466"
"3242",35.34203672,-73.98406851,40.77529249,"3684"
"6200",293.00557,-73.98394927,40.77541983,"7469"
"1614",36.14549337,-73.96901457,40.7697502,"2039"
"2865",35.96219128,-73.96740986,40.7690774,"3300"
"2221",35.880191,-73.95797329,40.76509779,"2634"
"6204",112.8815616,-73.95804464,40.76531656,"7477"
"4155",36.76097426,-73.95572701,40.76414215,"4952"
"12552",112.912768,-73.95568078,40.76431752,"14575"
"4044",36.34066949,-73.94008303,40.81528061,"4834"
"10750",35.3083407,-73.93994063,40.81522326,"12283"
"10626",36.27406921,-73.93679265,40.81389981,"12178"
"3848",36.10099504,-73.94293781,40.8164885,"4593"
"3888",35.78288059,-73.94276599,40.81641674,"4633"
"3943",36.28479054,-73.94570434,40.81765453,"4691"
"6210",292.8523822,-73.94556825,40.81778662,"7493"
"5046",128.4213609,-73.93002255,40.86607984,"6211"
"6221",55.47134332,-73.92888869,40.86662979,"7502"
"11890",286.8077329,-73.93576387,40.85483281,"13802"
"5034",288.4620687,-73.93628069,40.85252321,"6186"
"6223",8.880266595,-73.93635745,40.85378021,"7505"
"10966",285.6154152,-73.93627689,40.85379859,"12573"
"6252",302.8609052,-73.96471611,40.77760242,"7511"
"6253",302.8609052,-73.96470456,40.77765553,"7513"
"5011",36.08169904,-73.93696321,40.84710305,"6157"
"6280",292.9149182,-73.93671569,40.84718907,"7523"
"4267",36.27352423,-73.93572685,40.84658338,"5096"
"3207",36.21907151,-73.9328816,40.84538902,"3662"
"5340",36.16968196,-73.93433576,40.84599915,"6595"
"6348",36.06534782,-73.97849981,40.73660872,"7564"
"1993",36.46767003,-73.96659823,40.76709732,"2416"
"2756",36.0999535,-73.96509446,40.76646377,"3167"
"4157",36.13694848,-73.95663333,40.76289669,"4954"
"6367",112.7697322,-73.95659055,40.76307068,"7587"
"2219",36.30035891,-73.95888752,40.76384475,"2632"
"6358",112.8429493,-73.95895954,40.76406531,"7573"
"1744",35.84574117,-73.96908327,40.75410488,"2173"
"6450",112.8347149,-73.96902783,40.7542715,"7653"
"2984",36.40715247,-73.97132453,40.75504757,"3434"
"2739",36.02219355,-73.97292636,40.75572383,"3150"
"1977",36.24763316,-73.97443452,40.75636417,"2400"
"2447",35.98399494,-73.95736941,40.81675788,"2851"
"8622",295.3608997,-73.95724163,40.81681352,"10577"
"2368",35.36965915,-73.95759412,40.81684698,"2774"
"6628",82.94240589,-73.98485247,40.71068348,"7842"
"12451",83.65654445,-73.98484155,40.71058752,"14367"
"12453",83.23295733,-73.98483586,40.71049389,"14370"
"254",35.82726682,-73.99607864,40.76793316,"253"
"145",36.81743055,-73.9958665,40.76782762,"132"
"737",35.60441972,-73.99382762,40.76698743,"910"
"6479",292.8529697,-73.99361218,40.7670873,"7678"
"1063",36.15554965,-73.99098229,40.76578875,"1216"
"6480",292.831384,-73.99076935,40.76588932,"7683"
"1186",36.57038307,-73.9881421,40.76458981,"1368"
"11963",292.7859652,-73.98792903,40.76469363,"13978"
"3460",32.8008625,-73.98330697,40.76256395,"3993"
"941",35.90478271,-73.98529852,40.76339588,"1078"
"1137",36.16777765,-73.98245682,40.76219792,"1285"
"10400",292.7564815,-73.98229896,40.7623214,"11968"
"744",36.36481946,-73.99056097,40.77146596,"917"
"6514",292.8645468,-73.99035105,40.77156915,"7706"
"1070",35.63477998,-73.98771691,40.77027345,"1223"
"3327",114.2824292,-73.97439502,40.74583359,"3808"
"6523",33.56578748,-73.97441982,40.74566914,"7715"
"6526",118.2465561,-73.97426674,40.746022,"7718"
"6527",100.3590022,-73.97434778,40.74600345,"7719"
"10508",105.2313496,-73.97437271,40.7458946,"12063"
"3384",112.6794225,-73.97533325,40.74455025,"3908"
"97",288.0102298,-74.01415672,40.70815095,"57"
"10073",39.76240814,-74.00821983,40.7118477,"11731"
"6563",42.67700522,-74.00942636,40.70855435,"7762"
"323",11.36067211,-74.00895348,40.73101638,"516"
"353",15.15579141,-74.00804562,40.73092356,"540"
"6555",275.3998237,-74.00791955,40.73105883,"7753"
"369",14.49667114,-74.01054424,40.7180449,"549"
"11092",48.0216348,-74.0089301,40.70901097,"12803"
"122",124.0776663,-74.01076281,40.7071749,"83"
"6562",44.31789744,-74.00847782,40.7094695,"7761"
"6651",125.3334875,-74.00857385,40.70964061,"7862"
"622",296.7747979,-74.00758353,40.71013947,"781"
"6575",275.2152851,-74.00906229,40.72066315,"7769"
"448",229.5255621,-74.00833475,40.72067895,"616"
"473",9.74017738,-74.00848325,40.72053722,"632"
"6569",275.1931302,-74.008187,40.72058337,"7767"
"340",9.913990561,-74.01008016,40.72070002,"530"
"6576",275.2450296,-74.00989825,40.72073976,"7770"
"868",254.5759976,-74.00526046,40.7301632,"1018"
"6577",95.13011206,-74.00567389,40.73012204,"7772"
"491",9.002474586,-74.00688007,40.73008152,"644"
"111",38.39475099,-74.00801809,40.71482772,"72"
"6579",295.0342515,-74.00792387,40.7149197,"7777"
"388",40.15766172,-74.00639898,40.71406001,"562"
"372",12.03721509,-74.01099461,40.71617419,"551"
"6582",294.3710904,-74.01086186,40.71625531,"7783"
"428",38.37253307,-74.00932111,40.71541656,"600"
"6578",294.5333946,-74.0090199,40.71542013,"7774"
"198",14.91885098,-74.01276839,40.71697204,"183"
"216",13.20903128,-74.0130721,40.7171004,"201"
"9221",13.33844811,-74.01319905,40.71714416,"11332"
"5524",36.94485128,-74.01393875,40.71746652,"6733"
"5522",38.26219371,-74.01417522,40.7175707,"6731"
"348",9.400637944,-74.00899674,40.72657226,"535"
"599",9.207194062,-74.0056862,40.7262597,"747"
"6590",275.4835839,-74.00550356,40.7264203,"7794"
"486",9.244975511,-74.00746194,40.72642636,"639"
"6589",275.3329701,-74.0074316,40.72660069,"7791"
"12662",22.16737327,-74.00380661,40.72606245,"14761"
"601",9.292820425,-74.00544925,40.72774297,"749"
"6594",275.5709077,-74.00310429,40.72765858,"7803"
"11992",21.17119774,-74.00323025,40.72751248,"14059"
"22",163.8880261,-74.01117607,40.7018178,"10"
"6600",77.29073079,-74.01092978,40.70183847,"7810"
"6603",78.12290344,-74.01103391,40.70156049,"7813"
"10184",81.01220119,-74.01257386,40.70137867,"11813"
"11491",159.1942833,-74.01269411,40.70160637,"13302"
"6608",57.32058783,-74.00491685,40.7051234,"7819"
"9106",57.67632674,-74.00471359,40.7051061,"11225"
"9108",57.00579742,-74.00465874,40.70503987,"11228"
"11463",57.78726152,-74.00418399,40.705455,"13270"
"6610",57.44831575,-74.00393798,40.70574876,"7820"
"11463",57.78726152,-74.00368547,40.70577749,"13271"
"11465",58.0012664,-74.00362825,40.70569272,"13274"
"6611",58.18218903,-74.00336435,40.70610591,"7821"
"11463",57.78726152,-74.00317471,40.70608044,"13272"
"6659",140.7611662,-74.00236849,40.70675619,"7868"
"1247",62.17947066,-74.00120939,40.70708459,"1455"
"10755",142.5703366,-74.00133852,40.70727598,"12286"
"6627",83.31328092,-73.98684076,40.71043918,"7839"
"9596",82.90312562,-73.98641577,40.71028711,"11602"
"6634",49.54976651,-74.00555978,40.70905313,"7847"
"500",10.80530531,-74.00584885,40.73642832,"653"
"362",14.15463937,-74.00665385,40.73629874,"545"
"6640",262.6468482,-74.00641767,40.73645785,"7852"
"475",9.943879371,-74.00824253,40.72190671,"634"
"342",12.737247,-74.00978819,40.72204169,"532"
"6644",275.1687386,-74.00964885,40.7221105,"7855"
"463",10.63883608,-74.00907121,40.72198362,"628"
"6643",276.2582901,-74.00882236,40.72203122,"7854"
"195",9.331002365,-74.01164673,40.72220926,"180"
"338",10.16037605,-74.01057808,40.72210806,"528"
"6645",275.7872038,-74.01036097,40.72218135,"7856"
"89",55.25637069,-74.0052027,40.7067135,"51"
"6653",138.1047488,-74.0050857,40.70694553,"7864"
"6652",133.8371952,-74.00559247,40.7074934,"7863"
"638",57.59019068,-74.00470226,40.70631555,"792"
"6654",135.117539,-74.0045832,40.70643175,"7865"
"1403",113.0649217,-74.0045125,40.72274521,"1744"
"6666",59.78916653,-74.00449375,40.72266675,"7877"
"6671",40.04913956,-73.99982561,40.72824643,"7885"
"6953",296.1514861,-73.99948794,40.72832961,"8394"
"1369",41.77744006,-74.00366336,40.71357764,"1714"
"6778",294.7660814,-73.99977389,40.71916234,"8035"
"6683",40.35219287,-73.99829244,40.72094942,"7897"
"6684",40.2801646,-73.99781143,40.72151671,"7898"
"1027",42.41492081,-74.00253341,40.7175937,"1182"
"10869",116.1317152,-74.00251219,40.71776427,"12414"
"6706",115.1960852,-74.0010509,40.71703908,"7918"
"6679",41.10458074,-74.0016873,40.71717836,"7892"
"6701",117.2679186,-74.00182772,40.71741533,"7913"
"160",36.05140737,-74.00493833,40.7567883,"147"
"11003",292.7984759,-74.00464814,40.75690541,"12663"
"12375",36.11028123,-74.00510615,40.75694295,"14328"
"12376",36.06812394,-74.0052299,40.75699406,"14333"
"1045",34.84842737,-73.99927354,40.75439734,"1201"
"6709",293.4718451,-73.99890224,40.75448042,"7920"
"1164",36.18335552,-73.9964389,40.75320276,"1353"
"6715",292.8882081,-73.99619962,40.75334489,"7928"
"6714",292.589512,-73.99739958,40.75384476,"7923"
"11108",292.7926033,-73.98772135,40.74976698,"12844"
"1366",30.4391605,-74.00212643,40.71513871,"1712"
"431",38.00240036,-74.00759141,40.71759025,"603"
"5912",296.163711,-74.00187074,40.72798431,"7097"
"6724",40.25960573,-74.00133017,40.72900217,"7940"
"6955",296.2656324,-74.00096753,40.7290574,"8396"
"913",35.45440022,-73.99907158,40.74449074,"1050"
"11959",292.8712092,-73.9988648,40.74458468,"13962"
"1193",36.20218282,-74.00191401,40.74568604,"1375"
"6729",292.8501849,-74.00170859,40.74578307,"7947"
"1109",36.05434167,-73.99623067,40.74329101,"1257"
"6730",292.8488843,-73.99602597,40.74338724,"7952"
"807",35.94510666,-73.99338495,40.74210297,"965"
"6741",114.7036323,-74.0041588,40.7169321,"7978"
"6740",116.0916416,-74.0034927,40.71660984,"7975"
"115",38.13122053,-74.00588234,40.71754283,"76"
"6742",114.9263503,-74.0059749,40.71776848,"7980"
"10329",38.52935665,-74.00716602,40.7181258,"11910"
"10330",114.1434335,-74.00712159,40.71830025,"11913"
"986",302.0170935,-74.00070889,40.70892192,"1136"
"987",308.8768939,-74.00069456,40.70882291,"1138"
"9097",313.017192,-74.00080017,40.70883551,"11219"
"10757",132.3150012,-74.00146037,40.70787314,"12288"
"522",261.6134749,-74.00153045,40.7351343,"677"
"6753",343.939323,-74.00155308,40.73505349,"7988"
"650",262.4161717,-74.00179325,40.7337635,"804"
"6756",295.8652187,-74.00163735,40.73369788,"7990"
"793",35.87644852,-74.00016265,40.73279641,"953"
"911",36.06574211,-73.99992557,40.74331883,"1048"
"11958",292.8444178,-73.99974352,40.74338091,"13957"
"1573",36.23585409,-73.99102304,40.73956718,"2000"
"1194",35.93390871,-74.00276788,40.74451533,"1376"
"6763",292.8208494,-74.00258504,40.74457664,"8000"
"6766",296.1741419,-74.00118867,40.73095528,"8012"
"12677",296.2396587,-73.99989888,40.73032103,"14794"
"6768",297.5302704,-73.99841246,40.72958493,"8014"
"6767",296.1160465,-73.99913826,40.72994671,"8013"
"1035",343.8074357,-74.0035072,40.73610925,"1192"
"6761",344.6428113,-74.00192643,40.73633433,"7994"
"12854",260.2833029,-74.00167472,40.73644909,"15001"
"873",343.4980248,-74.0050999,40.73587307,"1022"
"499",8.668368143,-74.0059792,40.73572028,"652"
"6804",262.0326777,-74.00571428,40.73587942,"8073"
"361",14.12564722,-74.00683553,40.73557805,"544"
"6805",261.7199142,-74.00654784,40.73575949,"8074"
"10989",5.451954788,-74.00837956,40.73540543,"12636"
"2927",36.1838206,-73.97752427,40.75520803,"3365"
"11062",36.22067422,-73.97913224,40.75588405,"12745"
"2981",36.07574666,-73.97269534,40.75317159,"3431"
"1741",36.23817681,-73.97045257,40.75222718,"2170"
"6829",112.6790065,-73.97039703,40.75240202,"8141"
"6834",27.31635537,-73.98003811,40.71564988,"8146"
"8218",285.9118174,-73.98006663,40.71505269,"10120"
"2484",18.81074652,-73.98076489,40.7822698,"2889"
"2558",19.42520054,-73.98097072,40.7823551,"2955"
"6838",292.8377704,-73.98200835,40.78297759,"8155"
"12588",36.19763664,-73.98223929,40.78287213,"14631"
"2098",36.13580166,-73.98288387,40.74506492,"2539"
"2113",36.50347318,-73.98275937,40.74501172,"2554"
"2941",36.01780666,-73.98444395,40.74572431,"3379"
"1824",38.54725134,-73.97731281,40.74272003,"2247"
"6848",112.869808,-73.97731925,40.74290204,"8174"
"2968",36.03811494,-73.97960962,40.7436854,"3418"
"2971",36.25467145,-73.9777726,40.74620605,"3421"
"2820",36.12505581,-73.97937336,40.74688254,"3230"
"2066",36.18545224,-73.98108221,40.74759908,"2491"
"1588",36.1415403,-73.98421053,40.74891841,"2013"
"2937",36.00441407,-73.98260782,40.74824476,"3375"
"6524",35.40940004,-73.97488012,40.74498869,"7716"
"6873",112.6005213,-73.97484479,40.74521454,"8246"
"2156",35.79228426,-73.97316104,40.74426373,"2594"
"6882",112.8181445,-73.97310604,40.74448342,"8260"
"1268",32.73462981,-73.97168471,40.74377364,"1515"
"6883",112.4798076,-73.97192926,40.74399592,"8262"
"10151",31.61808846,-73.97176639,40.74376304,"11771"
"12464",31.98293184,-73.97162284,40.74374656,"14376"
"12466",31.98293184,-73.97155897,40.74368036,"14377"
"3295",35.8567102,-73.97865077,40.72858705,"3770"
"10995",112.860221,-73.9786655,40.72880076,"12651"
"3580",36.41022599,-73.98097223,40.72956368,"4152"
"6885",112.8110947,-73.98087987,40.7297343,"8268"
"2135",35.76893866,-73.98318881,40.73048956,"2573"
"6886",112.8914598,-73.98325559,40.73073381,"8272"
"1574",35.99613007,-73.99059619,40.74015383,"2001"
"1108",36.2323885,-73.99665619,40.74270717,"1256"
"6896",292.6646516,-73.99647347,40.74276635,"8296"
"6899",40.64954056,-73.99342695,40.73318128,"8307"
"12637",112.9145796,-73.99340902,40.73334065,"14714"
"6901",40.75513524,-73.99440086,40.73204569,"8309"
"6900",40.56138804,-73.99391114,40.73261701,"8308"
"12636",112.8233614,-73.99384796,40.7327451,"14711"
"1138",36.12372333,-73.9820006,40.76282278,"1286"
"10402",292.8081916,-73.98184328,40.762947,"11971"
"3461",31.11615582,-73.98290779,40.76321557,"3994"
"738",36.31715111,-73.99337099,40.76761245,"911"
"6922",292.8266083,-73.99315834,40.76771322,"8342"
"1064",35.92492963,-73.99052757,40.76641511,"1217"
"6919",292.8200886,-73.99031356,40.76651576,"8331"
"6925",112.9374408,-73.98469511,40.73314094,"8344"
"6924",112.8305408,-73.98389334,40.73280284,"8343"
"2133",35.31497144,-73.98221309,40.73183476,"2571"
"5759",35.22567267,-73.98193471,40.73188456,"6968"
"921",36.01560088,-73.99539937,40.74953253,"1058"
"6929",292.9694437,-73.99519621,40.74962845,"8355"
"814",36.13386159,-73.98971732,40.7471389,"972"
"6931",292.7243718,-73.98954818,40.74724737,"8362"
"1116",36.01362641,-73.99256012,40.7483353,"1264"
"6930",292.7561797,-73.99235516,40.74842475,"8360"
"3483",10.44288227,-73.98848367,40.74662043,"4014"
"1583",36.08032105,-73.98649567,40.74578067,"2008"
"1162",35.60426467,-73.99824853,40.75072367,"1351"
"6933",293.5713994,-73.9980197,40.75085905,"8370"
"161",29.93513823,-74.00672927,40.75430715,"148"
"6934",292.8516818,-74.00655834,40.75441375,"8375"
"719",36.1739623,-74.00392397,40.75312142,"892"
"11902",292.9528538,-74.00375308,40.75323141,"13825"
"240",29.50163805,-74.00697737,40.75438225,"238"
"9272",29.17679535,-74.00710186,40.75440668,"11388"
"1385",106.8957919,-73.99013469,40.71702801,"1726"
"11938",27.29840537,-73.99001332,40.71684966,"13903"
"6938",27.05126448,-73.99059267,40.71572639,"8379"
"6981",286.747555,-73.99032284,40.71572347,"8438"
"3316",286.8727638,-73.98923875,40.71782195,"3798"
"3422",106.6982669,-73.98924553,40.71876724,"3959"
"3440",106.3159359,-73.98916309,40.71892942,"3975"
"12664",40.29586083,-73.99595255,40.72639807,"14765"
"12663",39.98206125,-73.99679195,40.72677291,"14763"
"1846",36.07019109,-73.98818832,40.72788162,"2270"
"6957",113.1735967,-73.98815483,40.72799207,"8400"
"6936",36.23421419,-73.98987358,40.72858266,"8376"
"2141",36.41649526,-73.98581104,40.72687611,"2579"
"6958",112.8300061,-73.98592974,40.7270551,"8404"
"3574",36.09453309,-73.98360803,40.72595263,"4146"
"6959",112.7015392,-73.98354706,40.72605783,"8408"
"3291",35.84757597,-73.98128358,40.72497275,"3766"
"6960",112.8666943,-73.9813463,40.72512974,"8412"
"2280",35.47470401,-73.97654772,40.72298089,"2692"
"6961",112.8606111,-73.97666971,40.723159,"8416"
"1722",36.17756129,-73.97892954,40.72398469,"2154"
"11422",112.840713,-73.97902217,40.72415075,"13214"
"6963",36.04112399,-73.98661176,40.73694452,"8418"
"6965",36.19375425,-73.98746577,40.73577153,"8420"
"2102",36.59898205,-73.9846839,40.742588,"2543"
"2117",36.32372525,-73.98455825,40.74254015,"2558"
"1580",36.00609825,-73.98784451,40.74393113,"2005"
"2945",36.10339773,-73.98624733,40.74325149,"3383"
"6978",86.39101042,-73.98906996,40.72989576,"8436"
"3519",26.93314539,-73.99373404,40.71667973,"4065"
"5995",27.24676757,-73.99285698,40.71641066,"7203"
"6983",286.722629,-73.99258231,40.71640638,"8439"
"11917",292.8938531,-73.98552826,40.7381573,"13870"
"7000",41.32776869,-73.9393282,40.83315752,"8455"
"12780",34.06429592,-73.95232874,40.78708697,"14941"
"7011",112.7743753,-73.94663648,40.78496166,"8469"
"7014",113.087385,-73.94440305,40.78400991,"8473"
"7269",292.8829523,-73.94523448,40.83339501,"8880"
"4023",36.32486305,-73.94692023,40.80565798,"4813"
"4058",37.35205744,-73.94706357,40.80571556,"4848"
"4014",35.01477516,-73.94229013,40.8120166,"4804"
"4049",35.36559066,-73.9424332,40.81207571,"4839"
"3015",36.02376687,-73.95505804,40.77734877,"3465"
"2771",36.11699437,-73.95665964,40.77802506,"3182"
"2009",35.9638391,-73.95816837,40.77866087,"2432"
"4145",36.2085669,-73.95104749,40.7705517,"4942"
"7047",112.8077285,-73.95099782,40.7707361,"8548"
"2230",36.08155392,-73.95329886,40.77150404,"2643"
"7046",112.8556458,-73.95336436,40.77173145,"8544"
"4415",36.02370555,-73.94681559,40.82383978,"5299"
"3861",35.52309112,-73.94900315,40.80818056,"4606"
"3901",36.88874763,-73.94883353,40.8081056,"4646"
"3930",36.3154026,-73.95177354,40.80934072,"4678"
"7061",292.8067732,-73.95163553,40.80947818,"8572"
"4021",36.25520841,-73.94600451,40.80691279,"4811"
"4056",36.05424267,-73.94615346,40.80698313,"4846"
"5206",37.33075578,-73.94442196,40.80623345,"6407"
"2758",36.17560943,-73.96372578,40.76833961,"3169"
"1615",36.95127754,-73.96854757,40.7703754,"2040"
"2866",36.23939666,-73.96695428,40.76970043,"3301"
"1917",35.91198662,-73.94534705,40.79665435,"2338"
"2904",36.04198173,-73.94682635,40.79727732,"3340"
"2034",37.29167326,-73.94508622,40.79653926,"2457"
"2799",36.07836881,-73.943598,40.79591549,"3210"
"3042",36.06834421,-73.94200025,40.79523534,"3492"
"1802",36.2392348,-73.9397554,40.79429597,"2230"
"7081",112.6828618,-73.93968439,40.79448985,"8602"
"2262",36.03602628,-73.93738676,40.79329602,"2676"
"7082",112.7036102,-73.93743865,40.79355029,"8606"
"2377",35.94790175,-73.95296502,40.8231645,"2783"
"2437",35.84003726,-73.95276333,40.82307999,"2842"
"5890",18.48042295,-73.94833837,40.82139482,"7076"
"3168",35.99041633,-73.95002813,40.82192611,"3628"
"7088",292.7748486,-73.95069506,40.82823101,"8614"
"10932",37.89289132,-73.95090828,40.82812963,"12492"
"10933",35.83439635,-73.95101505,40.82818265,"12493"
"2384",36.11474709,-73.94970635,40.82762544,"2790"
"7090",292.8455154,-73.94939734,40.8276825,"8619"
"2430",36.3110872,-73.94950603,40.82753925,"2835"
"3175",36.09555635,-73.94676699,40.82638438,"3635"
"4418",35.96453452,-73.94538203,40.82580291,"5302"
"4239",35.93113902,-73.94391961,40.82518571,"5075"
"3871",36.20559266,-73.95457965,40.80054249,"4616"
"3913",36.47687277,-73.95442861,40.80047807,"4656"
"11884",292.8439628,-73.95409991,40.80053491,"13793"
"1653",36.35531025,-73.948435,40.7979611,"2075"
"3966",36.15840192,-73.95734503,40.80171081,"4711"
"7097",292.8661981,-73.95720669,40.80184497,"8632"
"4634",36.24942,-73.95879627,40.80232267,"5719"
"12579",35.91179809,-73.95955572,40.77675653,"14617"
